42 67 26 -0.015358
43 67 26 -0.012314
42 65 27 0.004335
43 65 27 0.007826
41 66 27 -0.012439
42 66 27 -0.010049
43 66 27 -0.006305
44 66 27 0.001907
41 67 27 -0.024065
42 67 27 -0.022928
43 67 27 -0.018748
44 67 27 -0.011186
41 68 27 -0.029814
42 68 27 -0.02785
43 68 27 -0.022274
44 68 27 -0.017302
42 69 27 -0.02798
41 65 28 -0.004076
42 65 28 -0.00021
43 65 28 0.003274
44 65 28 0.010468
40 66 28 -0.018026
41 66 28 -0.015643
42 66 28 -0.012725
43 66 28 -0.00988
44 66 28 -0.003078
40 67 28 -0.027193
41 67 28 -0.026846
42 67 28 -0.023894
43 67 28 -0.020917
44 67 28 -0.017374
41 68 28 -0.03269
42 68 28 -0.027994
43 68 28 -0.023846
44 68 28 -0.024174
41 69 28 -0.038283
42 69 28 -0.031157
43 69 28 -0.024971
41 65 29 -0.00211
42 65 29 -0.000463
43 65 29 0.000409
44 65 29 0.005112
40 66 29 -0.014693
41 66 29 -0.008985
42 66 29 -0.00646
43 66 29 -0.006946
44 66 29 -0.00641
40 67 29 -0.024859
41 67 29 -0.020133
42 67 29 -0.018012
43 67 29 -0.019773
44 67 29 -0.023271
41 68 29 -0.028997
42 68 29 -0.026067
43 68 29 -0.027511
44 68 29 -0.033586
41 69 29 -0.039402
42 69 29 -0.034019
43 69 29 -0.03192
42 65 30 0.002444
43 65 30 0.000801
41 66 30 0.001248
42 66 30 0.001834
43 66 30 -0.00205
44 66 30 -0.00756
41 67 30 -0.011181
42 67 30 -0.012194
43 67 30 -0.01885
44 67 30 -0.028579
41 68 30 -0.023356
42 68 30 -0.025176
43 68 30 -0.033254
44 68 30 -0.043391
42 67 31 -0.01065
