23 47 29 1.361587
24 47 29 0.181249
25 47 29 -0.578279
23 48 29 1.136847
24 48 29 0.270839
25 48 29 -0.280193
24 49 29 0.239096
25 49 29 0.084983
23 46 30 0.190185
24 46 30 -0.439628
25 46 30 -0.565059
22 47 30 2.100125
23 47 30 0.52602
24 47 30 -0.643063
25 47 30 -1.187333
26 47 30 -1.231217
22 48 30 2.010812
23 48 30 0.357687
24 48 30 -0.724363
25 48 30 -1.08228
26 48 30 -0.816443
23 49 30 -0.219807
24 49 30 -0.873402
25 49 30 -0.726702
26 49 30 -0.044332
24 50 30 -1.041546
23 46 31 -1.029237
24 46 31 -1.435453
25 46 31 -1.340407
26 46 31 -1.142716
22 47 31 0.978534
23 47 31 -0.37248
24 47 31 -1.311729
25 47 31 -1.677466
26 47 31 -1.572512
22 48 31 1.079305
23 48 31 -0.290485
24 48 31 -1.202081
25 48 31 -1.414818
26 48 31 -0.925892
22 49 31 0.395156
23 49 31 -0.880799
24 49 31 -1.294432
25 49 31 -0.882766
26 49 31 0.11264
23 50 31 -1.531382
24 50 31 -1.460013
25 50 31 -0.53724
23 46 32 -1.785374
24 46 32 -2.011244
25 46 32 -1.713863
22 47 32 -0.043351
23 47 32 -0.887546
24 47 32 -1.442119
25 47 32 -1.496465
26 47 32 -1.067076
22 48 32 0.108242
23 48 32 -0.640347
24 48 32 -1.106991
25 48 32 -1.042328
26 48 32 -0.349067
23 49 32 -1.24801
24 49 32 -1.235654
25 49 32 -0.604957
26 49 32 0.470585
24 50 32 -1.549677
25 50 32 -0.323084
23 47 33 -1.019983
24 47 33 -1.071304
25 47 33 -0.720153
23 48 33 -0.990778
24 48 33 -0.944222
25 48 33 -0.542942
23 49 33 -1.746316
24 49 33 -1.334984
25 49 33 -0.638486
