41 44 44 -0.018744
42 44 44 -0.012443
43 44 44 -0.008566
41 45 44 -0.009254
42 45 44 -0.010584
43 45 44 -0.013931
44 45 44 -0.020445
41 46 44 0.009119
42 46 44 -1.22121e-05
43 46 44 -0.010033
44 46 44 -0.020334
42 43 45 0.0217
43 43 45 0.025276
41 44 45 -0.012108
42 44 45 -0.003649
43 44 45 -0.000248
44 44 45 -0.006046
40 45 45 -0.006263
41 45 45 -0.011212
42 45 45 -0.007933
43 45 45 -0.010219
44 45 45 -0.021439
41 46 45 0.004563
42 46 45 0.000874
43 46 45 -0.007762
44 46 45 -0.024106
41 47 45 0.015234
42 47 45 0.0051
43 47 45 -0.006402
44 47 45 -0.022844
41 43 46 0.035475
42 43 46 0.041028
43 43 46 0.042028
41 44 46 0.009037
42 44 46 0.016424
43 44 46 0.019116
44 44 46 0.012784
40 45 46 -0.001295
41 45 46 -4.61887e-05
42 45 46 0.006377
43 45 46 0.007114
44 45 46 -0.00408
40 46 46 0.006997
41 46 46 0.003872
42 46 46 0.004737
43 46 46 0.003336
44 46 46 -0.009494
41 47 46 0.004512
42 47 46 -0.002364
43 47 46 -0.004468
44 47 46 -0.014152
42 43 47 0.044037
43 43 47 0.048019
41 44 47 0.02295
42 44 47 0.030932
43 44 47 0.034028
44 44 47 0.031139
41 45 47 0.011508
42 45 47 0.019621
43 45 47 0.021776
44 45 47 0.014901
41 46 47 0.00611
42 46 47 0.008748
43 46 47 0.012722
44 46 47 0.009271
41 47 47 -0.001112
42 47 47 -0.006172
43 47 47 -0.000378
42 44 48 0.030245
43 44 48 0.035176
41 45 48 0.006619
42 45 48 0.017574
43 45 48 0.021631
42 46 48 0.003327
43 46 48 0.010393
