40 46 51 0.176496
39 47 51 0.373336
40 47 51 0.216033
41 47 51 -0.036993
38 48 51 0.355024
39 48 51 0.349852
40 48 51 0.253068
41 48 51 0.036691
39 49 51 0.330279
40 49 51 0.307726
41 49 51 0.168062
39 46 52 0.459304
40 46 52 0.184036
41 46 52 -0.154722
38 47 52 0.560038
39 47 52 0.551684
40 47 52 0.340526
41 47 52 -0.023529
42 47 52 -0.272322
38 48 52 0.458324
39 48 52 0.543964
40 48 52 0.437752
41 48 52 0.118266
42 48 52 -0.103471
38 49 52 0.37134
39 49 52 0.501316
40 49 52 0.488502
41 49 52 0.262587
39 50 52 0.494995
40 50 52 0.540256
38 46 53 0.659733
39 46 53 0.614157
40 46 53 0.335765
41 46 53 -0.066077
38 47 53 0.647181
39 47 53 0.732461
40 47 53 0.535908
41 47 53 0.107402
42 47 53 -0.224118
38 48 53 0.540752
39 48 53 0.739231
40 48 53 0.657395
41 48 53 0.275442
42 48 53 -0.032603
38 49 53 0.468349
39 49 53 0.706885
40 49 53 0.709076
41 49 53 0.419695
42 49 53 0.160564
39 50 53 0.701872
40 50 53 0.741507
41 50 53 0.555061
39 46 54 0.785657
40 46 54 0.587317
41 46 54 0.199891
38 47 54 0.720347
39 47 54 0.889432
40 47 54 0.758377
41 47 54 0.348737
38 48 54 0.675333
39 48 54 0.935214
40 48 54 0.880562
41 48 54 0.502163
42 48 54 0.163967
38 49 54 0.673626
39 49 54 0.969706
40 49 54 0.968153
41 49 54 0.656974
40 50 54 1.036912
39 47 55 0.976479
40 47 55 0.918534
39 48 55 1.081304
40 48 55 1.038875
41 48 55 0.727172
40 49 55 1.173901
