43 70 47 2.126401
44 70 47 1.228215
43 71 47 1.686081
44 71 47 0.6635
42 69 48 1.192596
43 69 48 1.390591
44 69 48 0.56837
45 69 48 -0.508812
42 70 48 2.175823
43 70 48 2.168187
44 70 48 0.700942
45 70 48 -0.810956
42 71 48 2.083961
43 71 48 1.981491
44 71 48 0.467376
45 71 48 -0.960895
42 72 48 1.047847
43 72 48 0.687447
44 72 48 -0.496209
43 68 49 0.029339
44 68 49 -0.058658
42 69 49 0.001967
43 69 49 0.102964
44 69 49 -0.614772
45 69 49 -1.456813
41 70 49 -0.078732
42 70 49 0.74053
43 70 49 0.649011
44 70 49 -0.56536
45 70 49 -1.766442
41 71 49 0.169652
42 71 49 0.954723
43 71 49 0.855452
44 71 49 -0.302941
45 71 49 -1.46902
42 72 49 0.402355
43 72 49 0.030044
44 72 49 -0.781874
45 72 49 -1.441271
43 68 50 -0.330377
44 68 50 -0.265128
42 69 50 -1.33625
43 69 50 -1.187156
44 69 50 -1.554468
45 69 50 -1.825362
41 70 50 -1.630504
42 70 50 -1.096164
43 70 50 -1.077935
44 70 50 -1.761981
45 70 50 -2.318712
41 71 50 -1.50239
42 71 50 -0.718479
43 71 50 -0.540664
44 71 50 -1.11678
45 71 50 -1.850198
42 72 50 -0.740992
43 72 50 -0.641429
44 72 50 -0.97699
45 72 50 -1.535565
42 69 51 -1.58963
43 69 51 -1.25646
44 69 51 -1.348095
42 70 51 -1.756705
43 70 51 -1.602224
44 70 51 -1.926079
45 70 51 -2.173907
42 71 51 -1.364227
43 71 51 -1.060689
44 71 51 -1.478732
45 71 51 -2.165792
43 72 51 -0.836881
44 72 51 -1.264919
