41 36 28 0.013589
40 37 28 0.025935
41 37 28 0.027157
42 37 28 0.034378
40 38 28 0.035159
41 38 28 0.047808
39 36 29 0.01817
40 36 29 0.017015
41 36 29 0.016279
42 36 29 0.019199
39 37 29 0.018457
40 37 29 0.022801
41 37 29 0.027195
42 37 29 0.033037
39 38 29 0.017381
40 38 29 0.02975
41 38 29 0.043653
42 38 29 0.053017
40 39 29 0.036712
41 39 29 0.05682
42 39 29 0.063613
40 35 30 0.024339
41 35 30 0.030191
39 36 30 0.023047
40 36 30 0.027536
41 36 30 0.030813
42 36 30 0.032491
39 37 30 0.023822
40 37 30 0.030432
41 37 30 0.03462
42 37 30 0.035699
43 37 30 0.03363
39 38 30 0.02425
40 38 30 0.034417
41 38 30 0.043507
42 38 30 0.045357
43 38 30 0.038057
39 39 30 0.021738
40 39 30 0.034768
41 39 30 0.047914
42 39 30 0.047624
40 35 31 0.032038
41 35 31 0.043394
39 36 31 0.028412
40 36 31 0.035867
41 36 31 0.042478
42 36 31 0.044033
39 37 31 0.03396
40 37 31 0.039787
41 37 31 0.042699
42 37 31 0.040314
43 37 31 0.033636
39 38 31 0.034203
40 38 31 0.041392
41 38 31 0.046251
42 38 31 0.042015
43 38 31 0.029873
39 39 31 0.02555
40 39 31 0.035024
41 39 31 0.043435
42 39 31 0.037384
40 36 32 0.032535
41 36 32 0.039886
39 37 32 0.035854
40 37 32 0.039245
41 37 32 0.041773
42 37 32 0.038843
39 38 32 0.034562
40 38 32 0.038871
41 38 32 0.04377
42 38 32 0.038946
40 39 32 0.029439
41 39 32 0.037907
