42 67 26 -1.630014
43 67 26 -2.288439
42 65 27 0.945129
43 65 27 0.531094
41 66 27 1.414081
42 66 27 0.449944
43 66 27 -0.152856
44 66 27 -0.553325
41 67 27 1.350049
42 67 27 -0.355152
43 67 27 -1.11096
44 67 27 -1.249782
41 68 27 1.514563
42 68 27 -0.418013
43 68 27 -1.552274
44 68 27 -2.02781
42 69 27 1.095408
41 65 28 0.312201
42 65 28 0.713354
43 65 28 0.82248
44 65 28 0.234643
40 66 28 2.46606
41 66 28 1.383216
42 66 28 0.83766
43 66 28 0.706067
44 66 28 0.263996
40 67 28 3.652483
41 67 28 1.76287
42 67 28 0.639199
43 67 28 0.452669
44 67 28 0.170736
41 68 28 1.891692
42 68 28 0.673873
43 68 28 0.289572
44 68 28 -0.162654
41 69 28 2.982394
42 69 28 2.02065
43 69 28 1.277488
41 65 29 -0.183775
42 65 29 0.453875
43 65 29 0.906386
44 65 29 0.691131
40 66 29 2.344951
41 66 29 1.215299
42 66 29 0.999021
43 66 29 1.260496
44 66 29 1.027334
40 67 29 3.691962
41 67 29 2.048916
42 67 29 1.377758
43 67 29 1.625852
44 67 29 1.40412
41 68 29 2.086963
42 68 29 1.449001
43 68 29 1.593967
44 68 29 1.369365
41 69 29 2.674611
42 69 29 2.032707
43 69 29 1.917601
42 65 30 0.849462
43 65 30 1.179595
41 66 30 1.513344
42 66 30 1.474042
43 66 30 1.778808
44 66 30 1.708456
41 67 30 2.500272
42 67 30 2.068334
43 67 30 2.142391
44 67 30 1.988222
41 68 30 2.180794
42 68 30 1.742864
43 68 30 1.63454
44 68 30 1.51837
42 67 31 1.43226
