38 60 34 -0.034874
39 60 34 -0.03917
38 61 34 -0.019808
39 61 34 -0.022198
40 61 34 -0.016659
39 62 34 -0.006099
38 59 35 -0.042345
39 59 35 -0.046828
40 59 35 -0.042434
37 60 35 -0.028392
38 60 35 -0.036549
39 60 35 -0.039865
40 60 35 -0.032335
41 60 35 -0.021969
37 61 35 -0.019184
38 61 35 -0.026462
39 61 35 -0.025242
40 61 35 -0.012171
41 61 35 0.001204
37 62 35 -0.011764
38 62 35 -0.017491
39 62 35 -0.010666
40 62 35 0.008286
39 63 35 -0.004715
38 59 36 -0.048506
39 59 36 -0.051768
40 59 36 -0.044603
37 60 36 -0.034275
38 60 36 -0.042842
39 60 36 -0.04178
40 60 36 -0.03037
41 60 36 -0.019358
37 61 36 -0.029988
38 61 36 -0.035939
39 61 36 -0.02842
40 61 36 -0.011195
41 61 36 0.005108
37 62 36 -0.029147
38 62 36 -0.030628
39 62 36 -0.017344
40 62 36 0.005257
41 62 36 0.023473
38 63 36 -0.028396
39 63 36 -0.015076
40 63 36 0.006347
38 59 37 -0.057987
39 59 37 -0.055789
40 59 37 -0.045092
37 60 37 -0.045016
38 60 37 -0.049995
39 60 37 -0.042857
40 60 37 -0.029071
41 60 37 -0.017895
37 61 37 -0.041583
38 61 37 -0.041078
39 61 37 -0.029891
40 61 37 -0.012851
41 61 37 0.003181
37 62 37 -0.043138
38 62 37 -0.036452
39 62 37 -0.02222
40 62 37 -0.003085
41 62 37 0.013451
38 63 37 -0.03678
39 63 37 -0.024102
40 63 37 -0.008084
39 59 38 -0.060437
38 60 38 -0.058003
39 60 38 -0.047527
40 60 38 -0.031004
37 61 38 -0.046707
38 61 38 -0.043487
39 61 38 -0.033569
40 61 38 -0.018755
38 62 38 -0.035578
39 62 38 -0.025818
40 62 38 -0.013456
