43 70 47 -0.010576
44 70 47 -0.012728
43 71 47 -0.004697
44 71 47 -0.006685
42 69 48 -0.029892
43 69 48 -0.029939
44 69 48 -0.027874
45 69 48 -0.020876
42 70 48 -0.015623
43 70 48 -0.021281
44 70 48 -0.023089
45 70 48 -0.01316
42 71 48 -0.001027
43 71 48 -0.009076
44 71 48 -0.013609
45 71 48 -0.002797
42 72 48 0.011497
43 72 48 0.003932
44 72 48 -0.002366
43 68 49 -0.030858
44 68 49 -0.027835
42 69 49 -0.028491
43 69 49 -0.034249
44 69 49 -0.032106
45 69 49 -0.022851
41 70 49 -0.008735
42 70 49 -0.017701
43 70 49 -0.027451
44 70 49 -0.028774
45 70 49 -0.017156
41 71 49 0.00732
42 71 49 -0.00076
43 71 49 -0.012318
44 71 49 -0.017569
45 71 49 -0.007377
42 72 49 0.015717
43 72 49 0.00495
44 72 49 -0.004231
45 72 49 -0.000518
43 68 50 -0.017284
44 68 50 -0.020219
42 69 50 -0.01155
43 69 50 -0.020916
44 69 50 -0.022006
45 69 50 -0.016926
41 70 50 0.008725
42 70 50 -0.004358
43 70 50 -0.014352
44 70 50 -0.01497
45 70 50 -0.006927
41 71 50 0.023244
42 71 50 0.010921
43 71 50 0.000718
44 71 50 -0.002314
45 71 50 0.003937
42 72 50 0.026616
43 72 50 0.015187
44 72 50 0.006441
45 72 50 0.005851
42 69 51 0.013571
43 69 51 0.004643
44 69 51 -0.002349
42 70 51 0.01734
43 70 51 0.012889
44 70 51 0.011922
45 70 51 0.010599
42 71 51 0.026261
43 71 51 0.022636
44 71 51 0.022856
45 71 51 0.022869
43 72 51 0.027611
44 72 51 0.021589
