47 56 32 0.214748
46 54 33 1.140975
47 54 33 0.074233
48 54 33 -0.178367
45 55 33 0.474793
46 55 33 -0.082917
47 55 33 -0.085701
48 55 33 0.504875
45 56 33 -0.197721
46 56 33 -0.546236
47 56 33 -0.09404
48 56 33 0.583725
46 57 33 -0.008941
47 57 33 0.302166
48 57 33 0.362721
45 54 34 2.347916
46 54 34 1.829883
47 54 34 0.949067
48 54 34 0.25464
45 55 34 0.382167
46 55 34 0.137065
47 55 34 0.213
48 55 34 0.337543
49 55 34 0.79161
45 56 34 -0.572367
46 56 34 -0.700191
47 56 34 -0.242805
48 56 34 0.052897
49 56 34 0.26515
45 57 34 -0.195356
46 57 34 -0.290644
47 57 34 -0.060813
48 57 34 -0.213829
46 58 34 1.197836
47 58 34 0.965293
45 54 35 2.07745
46 54 35 2.225577
47 54 35 1.799157
48 54 35 0.740466
45 55 35 0.184013
46 55 35 0.557017
47 55 35 0.911575
48 55 35 0.571411
49 55 35 -0.085591
45 56 35 -0.815663
46 56 35 -0.450218
47 56 35 0.202917
48 56 35 0.199652
49 56 35 -0.290065
45 57 35 -0.351389
46 57 35 -0.216332
47 57 35 0.094822
48 57 35 -0.132568
46 58 35 1.215901
47 58 35 0.851944
46 54 36 2.529415
47 54 36 2.535403
48 54 36 1.272951
45 55 36 0.490748
46 55 36 1.353691
47 55 36 1.991987
48 55 36 1.37805
45 56 36 -0.316636
46 56 36 0.403998
47 56 36 1.305686
48 56 36 1.313384
46 57 36 0.448241
47 57 36 1.006327
48 57 36 1.158061
47 55 37 2.91564
46 56 37 1.455554
47 56 37 2.223839
