40 46 51 -2.781537
39 47 51 -3.899362
40 47 51 -3.162536
41 47 51 -2.280289
38 48 51 -2.920276
39 48 51 -3.210733
40 48 51 -2.569856
41 48 51 -1.995511
39 49 51 -1.936514
40 49 51 -1.334372
41 49 51 -0.898081
39 46 52 -3.92395
40 46 52 -2.883312
41 46 52 -1.2958
38 47 52 -3.221457
39 47 52 -3.908177
40 47 52 -3.063812
41 47 52 -1.879155
42 47 52 -1.316156
38 48 52 -2.630615
39 48 52 -3.176167
40 48 52 -2.405323
41 48 52 -1.565353
42 48 52 -1.331613
38 49 52 -1.616578
39 49 52 -1.933849
40 49 52 -1.238268
41 49 52 -0.654723
39 50 52 -0.436442
40 50 52 0.231561
38 46 53 -2.440069
39 46 53 -3.42085
40 46 53 -2.498356
41 46 53 -1.022817
38 47 53 -2.318766
39 47 53 -3.405951
40 47 53 -2.701453
41 47 53 -1.514464
42 47 53 -0.939702
38 48 53 -1.963217
39 48 53 -2.946453
40 48 53 -2.2856
41 48 53 -1.365745
42 48 53 -1.113945
38 49 53 -1.457646
39 49 53 -2.104468
40 49 53 -1.4549
41 49 53 -0.817518
42 49 53 -0.853485
39 50 53 -1.320708
40 50 53 -0.761066
41 50 53 -0.307444
39 46 54 -2.199245
40 46 54 -1.688635
41 46 54 -0.578857
38 47 54 -0.825209
39 47 54 -2.301454
40 47 54 -1.989529
41 47 54 -0.9905
38 48 54 -0.948028
39 48 54 -2.412906
40 48 54 -2.130362
41 48 54 -1.2389
42 48 54 -0.904202
38 49 54 -1.306968
39 49 54 -2.360051
40 49 54 -1.959444
41 49 54 -1.226421
40 50 54 -1.861957
39 47 55 -1.230271
40 47 55 -1.490475
39 48 55 -1.926515
40 48 55 -2.271304
41 48 55 -1.491518
40 49 55 -2.704025
