ID,Trial,multinomial_choice,choice_numeric,correct_incorrect,stake,reward,comp_trials,mystery_trials,value_chosen,value_max,best_value_option
212019,35,A,1,0,25,0,0,0,0.497028961475096,0.497028961475096,1
212019,36,,0,0,25,0,0,0,0.497028961475096,0.497028961475096,1
212019,37,A,1,0,50,0,0,0,0,0.350481424150373,1
212019,38,C,3,0,25,0,1,0,0.13519386768737,0.13519386768737,1
212019,39,A,1,0,25,0,0,0,0.0953323507403715,0.0953323507403715,1
212019,40,A,1,0,25,0,0,0,1.9980671769482e-13,0.0672238856181068,1
212019,41,B,2,0,10,0,0,0,1.40894290676059e-13,0.0259307811240402,1
212019,42,B,2,0,25,0,0,0,0,0.0100024775943889,1
212019,43,C,3,0,25,0,0,0,0.00385833182377595,0.00385833182377595,1
212019,44,A,1,0,25,0,0,0,0,0.00272071395684546,1
212019,45,C,3,0,25,0,0,1,0.00104948170531038,0.00104948170531038,1
212019,46,A,1,0,25,0,0,0,0,0.00074004509034103,1
212019,47,C,3,0,50,0,0,0,0,0.00028546322610047,1
212019,48,C,3,0,10,0,0,0,0,0.000110113903219243,1
212019,49,C,3,0,50,0,0,0,1.26246869877354e-16,4.24750741025725e-05,1
212019,50,B,2,0,25,0,0,0,8.90233490978552e-17,1.63842336641803e-05,1
212019,51,B,2,0,25,0,0,0,6.2775074679457e-17,6.32001517205599e-06,1
212019,52,B,2,0,10,0,0,0,4.42660272944769e-17,2.43786756180983e-06,1
212019,53,B,2,0,10,0,0,0,3.12143184606455e-17,9.40377212257737e-07,1
212019,54,B,2,0,25,0,0,0,3.6273886046424e-07,3.6273886046424e-07,1
212019,55,A,1,0,10,0,0,0,2.5578636712211e-07,2.5578636712211e-07,1
212019,56,A,1,0,25,0,1,0,3.27507418627523e-18,1.80368504002556e-07,1
212019,57,B,2,0,50,0,0,0,0,6.95749160578287e-08,1
212019,58,C,3,0,50,0,0,0,0,2.68376619921696e-08,1
212019,59,C,3,0,10,0,0,0,0,1.03522956550503e-08,1
212019,60,C,3,0,10,0,0,0,3.993269807215e-09,3.993269807215e-09,1
212019,61,A,1,1,25,25,0,0,0.730410725779167,0.730410725779167,1
212019,62,A,1,1,10,10,0,0,0.92732162293486,0.92732162293486,1
212019,63,A,1,1,50,50,0,0,0.98040668899722,0.98040668899722,1
212019,64,A,1,1,50,50,0,0,2.93459630372111e-21,0.994717853486084,1
212019,65,B,2,1,10,10,1,0,0.730410724702624,0.730410724702624,1
212019,66,B,2,0,10,0,0,0,0.148007556402739,0.515051256266298,2
212019,67,A,1,1,25,25,0,0,0.770311974571774,0.770311974571774,2
212019,68,A,1,1,25,25,0,0,0.938078571680319,0.938078571680319,1
212019,69,A,1,1,10,10,0,0,0.983306647013919,0.983306647013919,1
212019,70,A,1,1,50,50,0,0,0.995499651066199,0.995499651066199,1
212019,71,A,1,1,25,25,0,0,0.998786754192351,0.998786754192351,1
212019,72,A,1,0,10,0,0,0,0.704297397465446,0.704297397465446,1
212019,73,A,1,1,10,10,0,0,0.920281749679162,0.920281749679162,1
212019,74,A,1,1,50,50,0,0,0.97850881466803,0.97850881466803,1
212019,75,A,1,1,25,25,0,1,0.994206206921073,0.994206206921073,1
212019,76,A,1,1,50,50,0,0,0.998438055522629,0.998438055522629,1
212019,77,A,1,1,50,50,0,0,0.999578916520291,0.999578916520291,1
212019,78,A,1,1,25,25,0,0,0.999886480409866,0.999886480409866,1
212019,79,A,1,1,25,25,0,0,0.999969396335964,0.999969396335964,1
212019,80,,0,0,50,0,0,0,0.999969396335964,0.999969396335964,1
212019,81,A,1,1,10,10,0,0,0.999991749580391,0.999991749580391,1
212019,82,A,1,1,10,10,0,0,0.999997775775357,0.999997775775357,1
212019,83,A,1,1,10,10,0,0,0.99999940037289,0.99999940037289,1
212019,84,A,1,0,10,0,0,0,0.705152498462146,0.705152498462146,1
212019,85,A,1,1,25,25,0,0,0.920512275737168,0.920512275737168,1
212019,86,A,1,1,25,25,1,0,0.978570962020946,0.978570962020946,1
212019,87,A,1,1,10,10,0,0,0.994222961180907,0.994222961180907,1
212019,88,A,1,1,10,10,0,0,0.998442572291396,0.998442572291396,1
212019,89,A,1,1,10,10,0,0,0.999580134192709,0.999580134192709,1
212019,90,A,1,1,10,10,0,0,0.99988680868129,0.99988680868129,1
212019,91,A,1,0,10,0,0,0,0.705073104101901,0.705073104101901,1
212019,92,A,1,0,10,0,0,0,0.497184359081136,0.497184359081136,1
212019,93,A,1,0,50,0,0,0,9.02489451004818e-12,0.350591003226234,1
212019,94,B,2,0,50,0,0,0,6.36393072810317e-12,0.135236136458444,1
212019,95,,0,0,10,0,0,0,0,0.135236136458444,1
212019,96,C,3,0,50,0,0,0,0,0.0521656643664792,1
212019,97,C,3,0,10,0,0,0,0.0201222588138072,0.0201222588138072,1
212019,98,A,1,1,50,50,0,0,0.735835469873585,0.735835469873585,1
212019,99,A,1,1,10,10,0,0,0.928784075763948,0.928784075763948,1
212019,100,,0,0,50,0,0,0,0,0.928784075763948,1
212019,101,C,3,0,25,0,0,0,5.4348227264086e-14,0.358266951674716,1
212019,102,B,2,0,25,0,0,0,0.138197038484664,0.138197038484664,1
212019,103,A,1,0,25,0,1,0,1.47829354329327e-14,0.097450045401219,1
212019,104,B,2,0,50,0,0,0,1.0424230105788e-14,0.0375901478260601,1
212019,105,B,2,0,25,0,0,0,0.0144999338662943,0.0144999338662943,1
212019,106,A,1,0,50,0,0,0,0.010224670724343,0.010224670724343,1
212019,107,A,1,1,25,25,0,0,0.733167186273354,0.733167186273354,1
212019,108,A,1,0,25,0,0,1,0.516994983195325,0.516994983195325,1
212019,109,A,1,0,10,0,0,0,0.364560522692951,0.364560522692951,1
212019,110,A,1,0,25,0,0,0,6.2775074679457e-17,0.257070917564291,1
212019,111,B,2,0,50,0,0,0,0,0.0991619219184246,1
212019,112,C,3,0,10,0,0,0,1.70750716720649e-17,0.0382504829862622,1
212019,113,B,2,0,50,0,0,0,1.2040536670809e-17,0.0147546499742709,1
212019,114,B,2,1,50,50,0,0,0.730410724702624,0.730410724702624,1
212019,115,B,2,0,25,0,0,0,0.515051256266298,0.515051256266298,2
212019,116,B,2,0,10,0,0,0,0,0.363189897970756,2
212019,117,C,3,0,50,0,1,0,0.1400960040341,0.1400960040341,2
212019,118,B,2,0,50,0,0,0,0.0987891065058347,0.0987891065058347,2
212019,119,B,2,0,50,0,0,0,0.0696614270443125,0.0696614270443125,2
212019,120,,0,0,25,0,0,0,0.0696614270443125,0.0696614270443125,2
212019,121,B,2,0,10,0,0,0,1.87487719217888e-05,0.0491219587815936,2
212019,122,A,1,0,25,0,0,0,0,0.018948187089122,2
212019,123,C,3,0,50,0,0,0,5.09974103515493e-06,0.00730902844409583,2
212019,124,A,1,1,50,50,0,0,0.730412099538114,0.730412099538114,2
212019,125,A,1,1,10,10,0,0,0.927321993285539,0.927321993285539,1
212019,126,A,1,1,25,25,0,1,0.980406788839791,0.980406788839791,1
212019,127,A,1,1,25,25,0,0,0.994717880402571,0.994717880402571,1
212019,128,,0,0,10,0,0,0,0.994717880402571,0.994717880402571,1
212019,129,A,1,1,25,25,0,0,0.998575997205695,0.998575997205695,1
212019,130,A,1,1,25,25,0,0,0.999616104118662,0.999616104118662,1
212019,131,A,1,1,10,10,0,0,0.99989650578756,0.99989650578756,1
212019,132,A,1,1,50,50,0,0,0.999972099070271,0.999972099070271,1
212019,133,,0,0,25,0,0,0,0.999972099070271,0.999972099070271,1
212019,134,A,1,1,10,10,0,0,0.999992478208574,0.999992478208574,1
212019,135,A,1,1,50,50,0,0,0.999997972205701,0.999997972205701,1
212019,136,A,1,0,10,0,1,0,0.70515149138588,0.70515149138588,1
212019,137,A,1,1,25,25,0,0,0.920512004240207,0.920512004240207,1
212019,138,A,1,1,25,25,0,0,0.978570888828277,0.978570888828277,1
212019,139,A,1,1,50,50,0,0,0.994222941448948,0.994222941448948,1
212019,140,A,1,1,10,10,0,0,0.998442566971871,0.998442566971871,1
212019,141,A,1,1,50,50,0,0,0.999580132758623,0.999580132758623,1
212019,142,A,1,1,25,25,0,0,0.999886808294676,0.999886808294676,1
212019,143,A,1,1,25,25,0,0,0.999969484730192,0.999969484730192,1
212019,144,A,1,1,25,25,0,0,0.999991773410527,0.999991773410527,1
212019,145,A,1,1,10,10,0,0,0.999997782199706,0.999997782199706,1
212019,146,A,1,1,10,10,0,0,0.999999402104826,0.999999402104826,1
212019,147,A,1,1,50,50,0,0,0.999999838813873,0.999999838813873,1
212019,148,A,1,1,10,10,0,0,0.999999956545949,0.999999956545949,1
212019,149,A,1,1,10,10,0,0,0.999999988285254,0.999999988285254,1
212019,150,A,1,1,25,25,0,1,0.99999999684183,0.99999999684183,1
212019,151,A,1,1,50,50,0,0,0.999999999148591,0.999999999148591,1
212019,152,A,1,0,50,0,0,0,0.70515292069058,0.70515292069058,1
212019,153,A,1,1,10,10,0,0,1.90561565115683e-14,0.920512389565426,1
212019,154,B,2,1,25,25,1,0,0.355076251191273,0.730410724702629,1
212019,155,A,1,0,10,0,0,0,0.250383055808566,0.281746888903636,2
212019,156,A,1,0,10,0,0,0,0.176558343245166,0.176558343245166,2
212019,157,A,1,0,25,0,0,0,0,0.12450063151762,1
212019,158,C,3,1,50,50,0,0,0.0161709335560032,0.730410724702624,1
212019,159,B,2,0,25,0,0,1,0.018524885400359,0.281746888903634,3
212019,160,A,1,0,50,0,0,0,0.0130628770566433,0.108680372182645,3
212019,161,A,1,0,50,0,0,0,0.00921132591695658,0.0419221072634384,3
212019,162,A,1,0,25,0,0,0,0.00649539337930501,0.0161709335560031,3
212019,163,A,1,0,50,0,0,0,0.00458024561635085,0.00623773729763647,3
212019,164,A,1,1,50,50,0,0,0.73164550979902,0.73164550979902,3
212019,165,A,1,0,25,0,0,0,0.515921968584188,0.515921968584188,1
212019,166,A,1,0,50,0,0,0,1.44897975258196e-05,0.36380388330532,1
212019,167,B,2,0,10,0,1,0,0.140332841271007,0.140332841271007,1
212019,168,A,1,0,10,0,0,0,0.0989561129753103,0.0989561129753103,1
212019,169,A,1,1,25,25,0,0,0.757088231485883,0.757088231485883,1
212019,170,A,1,0,25,0,0,0,0.533862978107272,0.533862978107272,1
212019,171,A,1,0,10,0,0,0,0.376455038581432,0.376455038581432,1
212019,172,A,1,0,10,0,0,0,1.17938329188123e-06,0.265458370190395,1
212019,173,C,3,0,50,0,0,0,8.31645573591793e-07,0.102397277867221,1
212019,174,C,3,1,10,10,0,0,0.730410948905352,0.730410948905352,1
212019,175,,0,0,25,0,0,0,0.730410948905352,0.730410948905352,3
212019,176,C,3,1,50,50,0,0,0.927321683087287,0.927321683087287,3
212019,177,C,3,1,25,25,0,0,0.980406705213669,0.980406705213669,3
212019,178,C,3,0,50,0,0,0,0.691336652234657,0.691336652234657,3
212019,179,C,3,1,25,25,0,0,0.916787671765079,0.916787671765079,3
212019,180,C,3,0,25,0,0,0,0.00033731863826715,0.646475504948678,3
212019,181,A,1,0,25,0,0,1,0.000237861223179967,0.249369917652636,3
212019,182,A,1,0,50,0,0,0,0.000167728536387194,0.0961913566006175,3
212019,183,A,1,0,50,0,0,0,0.000118274267417286,0.0371046242135587,3
212019,184,A,1,0,25,0,0,0,0.0143126491473203,0.0143126491473203,3
212019,185,C,3,1,50,50,0,0,0.734269261413836,0.734269261413836,3
212019,186,C,3,1,10,10,0,0,0.92836184276032,0.92836184276032,3
212019,187,C,3,1,25,25,0,0,0.980687121106115,0.980687121106115,3
212019,188,C,3,0,10,0,0,0,0.691534388320392,0.691534388320392,3
212019,189,C,3,1,10,10,0,0,0.916840979293133,0.916840979293133,3
212019,190,C,3,1,10,10,0,0,0.977581219873196,0.977581219873196,3
212019,191,C,3,1,50,50,0,0,0.993956137312564,0.993956137312564,3
212019,192,C,3,1,25,25,0,0,0.998370639438097,0.998370639438097,3
212019,193,C,3,0,10,0,0,0,0.704003972930892,0.704003972930892,3
212019,194,C,3,1,50,50,0,0,0.920202645571537,0.920202645571537,3
212019,195,C,3,0,50,0,0,0,0.648883583704433,0.648883583704433,3
212019,196,C,3,1,50,50,0,0,0.905342779785866,0.905342779785866,3
212019,197,C,3,1,25,25,0,0,0.974481428600808,0.974481428600808,3
212019,198,C,3,1,50,50,0,0,0.993120466829867,0.993120466829867,3
212019,199,,0,0,25,0,0,0,0.993120466829867,0.993120466829867,3
212019,200,C,3,1,50,50,0,0,5.19461533827184e-11,0.99814535163828,3
212019,201,A,1,0,25,0,0,0,3.66299818076518e-11,0.385022204612624,3
212019,202,A,1,0,25,0,0,1,2.58297386785002e-11,0.148517545867896,3
212019,203,A,1,0,25,0,0,0,1.82139156853263e-11,0.0572888035193058,3
212019,204,A,1,0,10,0,0,0,1.2843595853655e-11,0.0220984462778083,3
212019,205,A,1,0,10,0,0,0,1.30574144166603e-20,0.00852420190148695,3
212019,206,B,2,1,10,10,0,0,0.730410724702624,0.730410724702624,3
212019,207,B,2,0,50,0,0,0,0.515051256266298,0.515051256266298,2
212019,208,B,2,0,25,0,0,0,0.363189897970756,0.363189897970756,2
212019,209,B,2,1,25,25,0,0,0.828322826091888,0.828322826091888,2
212019,210,B,2,0,10,0,0,0,0.584094260590674,0.584094260590674,2
212019,211,B,2,0,10,0,0,0,0.411875774164793,0.411875774164793,2
212019,212,B,2,1,50,50,0,0,0.841448016172256,0.841448016172256,2
212019,213,B,2,0,50,0,0,0,0.593349526718344,0.593349526718344,2
212019,214,B,2,0,25,0,0,0,0.418402152112045,0.418402152112045,2
212019,215,B,2,0,10,0,0,0,0.295037499836231,0.295037499836231,2
212019,216,B,2,0,25,0,0,0,2.54789664402428e-16,0.208046554899897,2
212019,217,A,1,1,50,50,0,0,0.730410724702624,0.730410724702624,2
212019,218,A,1,0,25,0,0,1,0.515051256266298,0.515051256266298,1
212019,219,A,1,0,50,0,0,0,0.363189897970756,0.363189897970756,1
212019,220,A,1,0,50,0,0,0,0.256104417537442,0.256104417537442,1
212019,221,A,1,0,10,0,0,0,0.00177672604091653,0.180592778182045,1
212019,222,B,2,0,50,0,0,0,0.001252863558086,0.0696614270443125,1
212019,223,B,2,0,25,0,0,0,0.000883460397963321,0.0268710325335287,1
212019,224,B,2,0,25,0,0,0,1.17544278991415e-10,0.0103651679279934,1
212019,225,C,3,0,10,0,1,0,8.28866917118355e-11,0.00399823512704422,1
212019,226,,0,0,25,0,0,0,8.28866917118355e-11,0.00399823512704422,1
212019,227,C,3,1,10,10,0,0,0.73041072472497,0.73041072472497,1
212019,228,C,3,1,10,10,0,0,0.92732162265066,0.92732162265066,3
212019,229,C,3,1,25,25,0,0,0.980406688920602,0.980406688920602,3
212019,230,C,3,1,25,25,0,0,0.994717853465429,0.994717853465429,3
212019,231,C,3,1,10,10,0,0,0.99857598994373,0.99857598994373,3
212019,232,C,3,1,10,10,0,0,0.999616102160914,0.999616102160914,3
212019,233,C,3,1,50,50,0,0,0.999896505259773,0.999896505259773,3
212019,234,C,3,1,10,10,0,0,1.17787251105979e-07,0.999972098927985,3
212019,235,B,2,1,25,25,0,0,0.730410756456804,0.730410756456804,3
212019,236,B,2,0,50,0,0,0,0.148789354000792,0.515051278657851,2
212019,237,C,3,1,10,10,0,0,0.770522738819662,0.770522738819662,2
212019,238,C,3,1,25,25,0,1,0.938135391461166,0.938135391461166,3
212019,239,C,3,0,10,0,0,0,0.661528911855274,0.661528911855274,3
212019,240,C,3,1,10,10,0,0,0.908751824637949,0.908751824637949,3
212019,241,C,3,1,10,10,0,0,0.975400470531937,0.975400470531937,3
212019,242,C,3,0,50,0,0,0,0.687806491224166,0.687806491224166,3
212019,243,C,3,1,50,50,0,0,0.915835978216578,0.915835978216578,3
212019,244,C,3,1,50,50,0,0,0.977310282361295,0.977310282361295,3
212019,245,C,3,1,25,25,0,0,0.993883095465079,0.993883095465079,3
212019,246,C,3,1,50,50,0,0,0.998350948139368,0.998350948139368,3
212019,247,C,3,0,25,0,0,0,0.703990087554069,0.703990087554069,3
212019,248,C,3,0,10,0,0,0,3.164405003464e-12,0.496420666798626,3
212019,249,A,1,0,50,0,0,0,2.23138943234035e-12,0.191488122679091,3
212019,250,A,1,0,10,0,1,0,1.57347077675256e-12,0.0738641712151704,3
212019,251,A,1,0,10,0,0,0,3.20796991736407e-07,0.0284921890348646,3
212019,252,B,2,1,50,50,0,0,4.27990351650539e-13,0.730410811186053,3
212019,253,A,1,0,25,0,0,0,0.281746922263545,0.281746922263545,2
212019,254,B,2,0,50,0,0,0,0.198674665298874,0.198674665298874,2
212019,255,B,2,0,50,0,0,0,0.140096020622003,0.140096020622003,2
212019,256,B,2,0,25,0,0,0,1.73218092412256e-14,0.0987891182028435,2
212019,257,A,1,0,25,0,0,0,1.22145243884949e-14,0.0381066785711785,2
212019,258,A,1,0,50,0,0,0,0.0146991792025665,0.0146991792025665,2
212019,259,B,2,1,25,25,0,1,0.73437346577131,0.73437346577131,2
212019,260,B,2,0,10,0,0,0,0.517845594707202,0.517845594707202,2
212019,261,B,2,0,10,0,0,0,0.365160333885435,0.365160333885435,2
212019,262,B,2,1,50,50,1,0,0.828854034482146,0.828854034482146,2
212019,263,B,2,0,50,0,0,0,0.584468843738878,0.584468843738878,2
212019,264,B,2,0,25,0,0,0,0.412139912566016,0.412139912566016,2
212019,265,B,2,0,10,0,0,0,0.290621663326525,0.290621663326525,2
212019,266,,0,0,50,0,0,0,0.290621663326525,0.290621663326525,2
212019,267,B,2,1,10,10,0,0,0.80875920830454,0.80875920830454,2
212019,268,B,2,0,10,0,0,0,0.570298918356905,0.570298918356905,2
212019,269,B,2,0,50,0,0,0,2.6405209045796e-09,0.402147948288443,2
212019,270,C,3,0,10,0,0,0,1.86197102959414e-09,0.155123589341296,2
212019,271,C,3,1,10,10,0,0,0.730410725204592,0.730410725204592,2
212019,272,C,3,1,10,10,0,0,0.927321622779961,0.927321622779961,3
212019,273,C,3,0,50,0,0,0,0.653903551279557,0.653903551279557,3
212019,274,C,3,1,25,25,0,0,0.90669610920646,0.90669610920646,3
212019,275,C,3,1,25,25,0,1,0.974846271698544,0.974846271698544,3
212019,276,C,3,1,25,25,0,0,0.993218824616183,0.993218824616183,3
212019,277,C,3,1,25,25,0,0,0.998171867842612,0.998171867842612,3
212019,278,C,3,1,10,10,0,0,0.999507155176542,0.999507155176542,3
212019,279,C,3,1,25,25,0,0,0.99986713432121,0.99986713432121,3
212019,280,C,3,1,25,25,0,0,0.999964180837943,0.999964180837943,3
212019,281,C,3,1,50,50,0,0,0.999990343538059,0.999990343538059,3
212019,282,C,3,1,25,25,0,0,0.999997396721424,0.999997396721424,3
212019,283,C,3,1,25,25,0,0,0.999999298184015,0.999999298184015,3
212019,284,C,3,1,50,50,0,0,0.999999810797937,0.999999810797937,3
212019,285,C,3,1,25,25,0,0,0.999999948993153,0.999999948993153,3
212019,286,C,3,0,10,0,0,0,0.705152885323327,0.705152885323327,3
212019,287,,0,0,50,0,0,0,0.705152885323327,0.705152885323327,3
212019,288,C,3,1,25,25,0,0,0.920512380030793,0.920512380030793,3
212019,289,C,3,1,25,25,0,0,0.978570990137388,0.978570990137388,3
212019,290,C,3,1,50,50,0,0,0.994222968760798,0.994222968760798,3
212019,291,C,3,1,10,10,0,0,0.998442574334853,0.998442574334853,3
212019,292,C,3,1,25,25,0,1,0.999580134743604,0.999580134743604,3
212019,293,C,3,1,10,10,0,0,0.999886808829806,0.999886808829806,3
212019,294,C,3,1,25,25,0,0,0.999969484874457,0.999969484874457,3
212019,295,C,3,1,10,10,0,0,2.85351029851596e-29,0.999991773449419,3
212019,296,A,1,0,50,0,1,0,0.385734438953247,0.385734438953247,3
212019,297,C,3,1,25,25,0,0,0.83440059255727,0.83440059255727,3
212019,298,C,3,0,10,0,0,0,0.588380015368662,0.588380015368662,3
212019,299,C,3,1,10,10,0,0,0.889031666645321,0.889031666645321,3
212019,300,C,3,1,25,25,0,0,0,0,3
212794,1,A,1,1,25,25,0,0,0.569519952102004,0.569519952102004,1
212794,2,A,1,1,50,50,0,0,0.81468692836174,0.81468692836174,1
212794,3,A,1,1,25,25,0,1,0.920226420045037,0.920226420045037,1
212794,4,A,1,1,50,50,0,0,0.965659065479993,0.965659065479993,1
212794,5,A,1,1,10,10,0,0,0,0.985216912862965,1
212794,6,C,3,0,10,0,0,0,0.704188057387143,0.704188057387143,1
212794,7,A,1,0,25,0,0,0,0,0.128975146630306,1
212794,8,C,3,1,50,50,1,0,0.0921855448998464,0.569519952102004,1
212794,9,A,1,1,25,25,0,0,0.609203989885993,0.609203989885993,3
212794,10,A,1,1,50,50,0,0,0.831770114847777,0.831770114847777,1
212794,11,A,1,1,50,50,0,0,0.927580390981797,0.927580390981797,1
212794,12,A,1,1,10,10,0,0,0.96882480324109,0.96882480324109,1
212794,13,A,1,1,10,10,0,0,0.986579699805995,0.986579699805995,1
212794,14,A,1,0,50,0,0,0,0.180696420665092,0.180696420665092,1
212794,15,A,1,1,50,50,0,0,0.64730615592491,0.64730615592491,1
212794,16,A,1,1,50,50,0,0,0.848172337109227,0.848172337109227,1
212794,17,A,1,1,10,10,0,0,0.934641220406539,0.934641220406539,1
212794,18,A,1,1,50,50,0,0,0.971864349430053,0.971864349430053,1
212794,19,A,1,1,50,50,1,0,0,0.987888163795008,1
212794,20,B,2,0,25,0,0,0,0.706097345565279,0.706097345565279,1
212794,21,A,1,1,25,25,0,0,0.873480771241593,0.873480771241593,1
212794,22,A,1,1,10,10,0,0,0.945535996344064,0.945535996344064,1
212794,23,A,1,1,50,50,0,0,0.976554333097476,0.976554333097476,1
212794,24,A,1,0,25,0,0,0,0.178860230562619,0.178860230562619,1
212794,25,A,1,1,25,25,0,0,0.646515712721647,0.646515712721647,1
212794,26,A,1,1,25,25,0,0,0.847832067081226,0.847832067081226,1
212794,27,A,1,1,25,25,0,1,0.934494740948587,0.934494740948587,1
212794,28,A,1,0,50,0,0,0,0.171156830870296,0.171156830870296,1
212794,29,A,1,1,10,10,0,0,0.643199552853119,0.643199552853119,1
212794,30,A,1,1,10,10,0,0,0.846404526422184,0.846404526422184,1
212794,31,A,1,1,25,25,0,0,0.933880213177307,0.933880213177307,1
212794,32,A,1,1,50,50,0,0,0.971536751001562,0.971536751001562,1
212794,33,A,1,1,50,50,0,0,0.98774713920782,0.98774713920782,1
212794,34,A,1,0,50,0,0,0,0.180910242337375,0.180910242337375,1
212794,35,A,1,0,25,0,0,0,0.0331345083001874,0.0331345083001874,1
212794,36,A,1,0,25,0,0,0,0,0.00606873124545235,1
212794,37,B,2,0,50,0,0,0,0,0.00433765195333604,1
212794,38,B,2,0,25,0,1,0,2.4000088753118e-05,0.00310035552857598,1
212794,39,C,3,0,25,0,0,0,0,0.00221599254780665,1
212794,40,B,2,0,25,0,0,0,0.00158389027538081,0.00158389027538081,1
212794,41,A,1,1,10,10,0,0,0.570201785263616,0.570201785263616,1
212794,42,A,1,1,25,25,0,0,0.814980443933808,0.814980443933808,1
212794,43,A,1,0,25,0,0,0,0.149267260576966,0.149267260576966,1
212794,44,A,1,0,25,0,0,0,0.0273389567148456,0.0273389567148456,1
212794,45,A,1,0,25,0,0,1,0.00500725042696694,0.00500725042696694,1
212794,46,A,1,0,25,0,0,0,0.000917099986655514,0.000917099986655514,1
212794,47,A,1,0,50,0,0,0,0.000167970904948928,0.000167970904948928,1
212794,48,A,1,0,10,0,0,0,0,3.07646116234869e-05,1
212794,49,B,2,0,50,0,0,0,0,2.19891394601205e-05,1
212794,50,B,2,0,25,0,0,0,1.571683270747e-05,1.571683270747e-05,1
212794,51,A,1,1,25,25,0,0,0.569526717884901,0.569526717884901,1
212794,52,A,1,0,10,0,0,0,0.104311328740269,0.104311328740269,1
212794,53,A,1,0,10,0,0,0,0.0191050796422153,0.0191050796422153,1
212794,54,A,1,0,25,0,0,0,0.00349917954783448,0.00349917954783448,1
212794,55,A,1,0,10,0,0,0,0.00064089015786816,0.00064089015786816,1
212794,56,A,1,0,25,0,1,0,0,0.000117381857328947,1
212794,57,B,2,0,50,0,0,0,8.38991911382898e-05,8.38991911382898e-05,1
212794,58,A,1,0,50,0,0,0,7.44748028186678e-09,1.53665066678004e-05,1
212794,59,C,3,0,10,0,0,0,1.09832772234697e-05,1.09832772234697e-05,1
212794,60,A,1,0,10,0,0,0,0,2.01163563556363e-06,1
212794,61,B,2,1,25,25,0,0,0.569519952102004,0.569519952102004,1
212794,62,B,2,1,10,10,0,0,0.81468692836174,0.81468692836174,2
212794,63,B,2,0,50,0,0,0,7.34547205505562e-07,0.149213501906184,2
212794,64,A,1,1,50,50,0,0,0.569520268309921,0.569520268309921,2
212794,65,A,1,1,10,10,1,0,0.814687064482938,0.814687064482938,1
212794,66,A,1,1,10,10,0,0,0.920226478642497,0.920226478642497,1
212794,67,A,1,1,25,25,0,0,0.96565909070503,0.96565909070503,1
212794,68,A,1,1,25,25,0,0,0.985216923721841,0.985216923721841,1
212794,69,A,1,1,10,10,0,0,0.993636180615698,0.993636180615698,1
212794,70,A,1,1,50,50,0,0,0.997260502726632,0.997260502726632,1
212794,71,A,1,1,25,25,0,0,0.998820701082544,0.998820701082544,1
212794,72,A,1,1,10,10,0,0,0.999492335345528,0.999492335345528,1
212794,73,A,1,1,10,10,0,0,0.999781460495227,0.999781460495227,1
212794,74,A,1,1,50,50,0,0,0.999905923103518,0.999905923103518,1
212794,75,A,1,1,25,25,0,1,0.999959501773096,0.999959501773096,1
212794,76,A,1,1,50,50,0,0,0.999982566321343,0.999982566321343,1
212794,77,A,1,1,50,50,0,0,0.999992495149177,0.999992495149177,1
212794,78,A,1,1,25,25,0,0,0.999996769311458,0.999996769311458,1
212794,79,A,1,1,25,25,0,0,0.999998609253042,0.999998609253042,1
212794,80,A,1,1,50,50,0,0,0.999999401311183,0.999999401311183,1
212794,81,A,1,1,10,10,0,0,0.999999742276409,0.999999742276409,1
212794,82,A,1,1,10,10,0,0,0.999999889055136,0.999999889055136,1
212794,83,A,1,1,10,10,0,0,0.99999995224045,0.99999995224045,1
212794,84,A,1,0,10,0,0,0,0.183154399052246,0.183154399052246,1
212794,85,A,1,1,25,25,0,0,9.23118921276857e-05,0.648364266578744,1
212794,86,B,2,1,25,25,1,0,0.463421168882055,0.569559690529749,1
212794,87,A,1,1,10,10,0,0,0.769013519079297,0.769013519079297,2
212794,88,A,1,1,10,10,0,0,0.900564928629466,0.900564928629466,1
212794,89,A,1,1,10,10,0,0,0.957195185713672,0.957195185713672,1
212794,90,A,1,1,10,10,0,0,0.981573381495757,0.981573381495757,1
212794,91,A,1,0,10,0,0,0,0.179779491399724,0.179779491399724,1
212794,92,A,1,0,10,0,0,0,0.032927406281833,0.0759416495335709,1
212794,93,A,1,0,50,0,0,0,0.0542796230572411,0.0542796230572411,2
212794,94,B,2,0,50,0,0,0,0.00431054014391016,0.00994155221663549,2
212794,95,A,1,0,10,0,0,0,7.66428105244544e-15,0.00710576752331812,2
212794,96,C,3,0,50,0,0,0,0.000564294562809602,0.00507887812639085,2
212794,97,A,1,1,10,10,0,0,0.569762869652431,0.569762869652431,2
212794,98,A,1,1,50,50,0,0,0.814791499520482,0.814791499520482,1
212794,99,A,1,1,10,10,0,0,0.920271435842461,0.920271435842461,1
212794,100,A,1,0,50,0,0,0,0.16855176984663,0.16855176984663,1
212794,101,A,1,1,25,25,0,0,0.642078126058874,0.642078126058874,1
212794,102,A,1,0,25,0,0,0,0.117599438939402,0.117599438939402,1
212794,103,A,1,0,25,0,1,0,0.0215388555965135,0.0215388555965135,1
212794,104,A,1,0,50,0,0,0,0.00394493634146091,0.00394493634146091,1
212794,105,A,1,0,25,0,0,0,6.83439331101045e-17,0.000722532479427466,1
212794,106,C,3,0,50,0,0,0,0.000516433220384547,0.000516433220384547,1
