muTheta_1,muTheta_2,muTheta_3,muPhi,NOISE,ID
-0.890224604952397,-5.69860017361568,0.254975223334552,-1.54422548949657,0,115105
0.359131167065338,-4.65024117235272,-0.111264291488718,-0.891019291982594,0,202200
-0.209405903081144,0.840584512564099,-1.97059596337649,-1.49574423871302,0,202278
-0.118440661614161,-1.73235606254657,0.0857500877277947,-0.594948811755021,0,203264
0.491627779091115,-0.157116196106382,-1.29241182928982,-1.17789816938544,0,203521
0.492397519368406,-0.416936037868759,-0.705759811492453,-1.05209970147308,0,203803
0.198647491644994,-0.61199667126992,-0.798837497935756,-1.10468333806045,0,204015
-0.15028728192425,-1.89372625432423,-1.12510945675809,-1.21786750263491,0,206270
0.909579575525448,-1.38055126309075,-2.14057042932456,-1.10246874333826,0,207224
0.390875773551917,0.798052837618357,-1.5433496311305,-1.03187687644222,0,208510
-1.49857978154502,0.0186933418183654,-2.21558687746889,-1.77428975970514,0,208572
-0.706164553604165,-2.74792010055001,0.597922067196163,-0.327631165588755,0,210100
0.0840068466100735,0.731582076229345,-2.31550602529019,-1.19486630104114,0,210290
0.26467550937813,-2.18498808838079,-0.613713566175842,-0.954585808539088,0,210374
0.358035990110344,2.05542725225871,-1.59384838069444,-1.32261092994301,0,211038
-0.149279684258981,-5.53069354950594,-0.536679945920926,-0.988826120529932,0,211101
1.40998826945227,-0.835518990659248,-2.69126480497136,-1.22477744419079,0,211253
1.00598109183964,-2.31467623626685,-1.79725772339327,-0.978801146242004,0,212019
1.34579782211258,-1.59659183422536,-0.225075673509418,-1.20380238516381,0,212856
0.623471403235626,-1.38082882715187,-2.01863591348768,-1.05182509630054,0,213163
-0.020646421402805,-3.24844343696623,0.475730427286413,-0.931580148682424,0,213704
-0.554131451800092,-4.32573008503806,-1.4238541134545,-0.50294488319693,0,213868
-0.350983254253863,-3.18588958906216,-0.250472388093913,-1.06322769584818,0,214082
-0.101706771205515,-0.426975775073702,-1.46347954954284,-1.15996247359228,0,215088
1.96023542837812,0.758651247403008,-0.749401232283835,-0.878451179245384,0,215211
0.856514981555764,-2.13041052950913,-0.68423595558615,-1.20641864760232,0,215537
0.343940750606573,1.36514324703225,-1.15053210862093,-0.907558957389811,0,215622
-0.487106961253447,-0.773780291021176,-1.53157265843376,-1.31236336265793,0,216011
0.118793675514656,-1.41097874582165,-1.57622301141495,-1.47900419573309,0,216032
1.55553056625469,-5.40565996606138,2.52873016918479,-0.304126602423734,0,217008
1.86693537920961,-0.98776137376249,-0.725390786282432,-1.08715496119693,0,217048
1.61018058380732,-0.675178586159706,-0.27740622784486,-0.80920967893987,0,217173
-0.3259380561357,-1.49781489506097,-2.60230315236269,-0.947537807315091,0,217293
0.969369058160361,-3.78522026048632,0.629813685053786,-0.0768696060484634,0,217487
-1.13451824493724,-0.561278728092242,-1.6602335177082,-1.060939016056,0,217719
0.0645009506976048,0.122943981318861,-1.43681343871431,0.379517928593585,0,217909
0.965551330127888,-2.19923898162279,-1.63828409879432,-1.01373898505791,0,217988
1.37935361152397,-0.178964166900706,1.11494429930527,0.366233696214004,0,218219
-1.04097905599847,-4.16587282497677,-2.21902240931458,-1.18799229979589,0,218457
0.919144904199609,-0.0489821206589988,-1.01169064460078,-1.20231818608375,0,218714
0.752615058074383,-1.03741913337056,-0.878244377639364,-1.13585916872685,0,219044
0.778040845193661,-1.47176528152284,-0.454230157908969,-1.02161066214968,0,219392
0.670269648179275,-4.12829875509457,-0.762772362264686,-0.934224203448425,0,219471
1.30341906684228,1.29056948351979,-1.23187986623033,-1.22864170182222,0,219619
0.254649522554517,-1.95884236274804,0.162800653912421,-1.07893571710476,0,219658
0.62290022014532,-3.07463429968404,0.337900597565826,-0.501361629288217,0,219676
-0.322031768390425,-0.396365413624,-1.50565796323565,-1.33138432605546,0,219772
-0.0714633008184236,0.0912424382566878,-0.95076254777309,-1.30503069007862,0,219809
-0.193755669282086,-3.38548607012479,-0.703775758656339,-1.01746382185508,0,219886
-0.0197559466350249,-1.80826624483943,-1.5719803598407,-1.48706160319956,0,219944
1.78441009490834,0.146453409911917,-0.74142114023878,-1.09720926740095,0,219949
0.462393986146096,-0.663927760401973,-0.766685727599498,-1.17779234503868,0,219954
1.69740515344418,0.467933457663401,-2.24952478106406,-1.06088008970813,0,220017
-0.313563896149343,-0.259780912891267,-1.64236991685787,-1.30437229692862,0,220024
0.0812167802650115,-0.542859834907826,-1.72208072544875,-1.38389703266243,0,220043
0.155358588795064,-0.382403177208943,-0.229419622151582,-1.20104024412254,0,220051
0.937680262673563,-1.08781091895451,0.163101191860944,-1.12308421187672,0,220064
1.46147186537205,0.991328126626588,-1.39748681648993,-1.14418213415194,0,220104
-0.76911241069177,-3.4913721308855,-0.914055335761814,-1.31975150295696,0,220152
1.0610208671728,-1.30844987809663,-0.753151854182376,-1.09384614255784,0,220184
-0.0614586050528602,-1.07972330169937,-1.41790113967267,-1.23253364781737,0,220186
0.59459480395855,-1.36557702432614,-0.738376771892309,-1.10343645913306,0,220244
0.961652048312068,-2.17570693851231,-1.73673681149542,-1.22874767584,0,220299
-2.08830820217233,-4.31008139602526,0.559990864031485,-1.68396848948236,0,220399
1.39432044203347,-1.52600847954566,-1.49124566451488,-1.17447380478991,0,220401
