muTheta_1,muTheta_2,muTheta_3,muPhi,NOISE,ID
-2.38281746433912,-3.98047637581703,4.89953027029789,-0.943212625592776,0,115105
-0.0686027446094452,-1.35248976505531,2.13038086779455,-1.24728488756902,0,202200
-0.782286778935533,2.44087863409889,0.223469953376267,-2.01580433917597,0,202278
-1.96953571317325,-0.117942417956864,1.11164611132225,-1.58505803429195,0,203264
0.741735845638855,-0.157359974188604,0.672311006518453,-1.29532028234745,0,203521
-0.0232360845961874,1.01748803118377,0.655881607606646,-1.14753983792364,0,203803
-0.076829468387176,0.0126596832145115,0.738766235191939,-1.55841067322639,0,204015
-0.24018210379842,-0.301300021430767,0.600770603660594,-1.24765122388723,0,206270
-0.246905275322248,-0.3543311293277,2.57943205232296,-1.62151827188873,0,207224
1.02493750114899,0.388135169194167,0.432271799312773,-1.09863340606815,0,208510
-1.38827909457349,1.16366104120344,-1.54271243282246,-2.36910120476584,0,208572
0.332371787550832,-1.41170440237457,2.71609342298467,-0.116876144838532,0,210100
-0.255119998254063,1.50867167350654,-1.64642297866892,-1.22144257306476,0,210290
-0.0804908728646302,-0.114150056047078,-0.728346290679026,-1.34101900291101,0,210374
-0.935915270502534,2.22510293723631,-0.00464794343763671,-2.10043567636057,0,211038
-1.15969628474689,-3.23163726351936,1.18088822175814,-1.10560471130741,0,211101
1.65416667831103,-0.530169691009412,-0.344788160040073,-1.23604331246018,0,211253
0.231039306311636,-1.41934332764695,-0.17118184292265,-1.35684282879838,0,212019
0.0666059018446318,-0.630067222230327,0.442879205319215,-1.64138148171883,0,212856
1.16060339228765,-0.369112261706848,-0.0886005311164786,-1.02942071390326,0,213163
-0.956549219986774,-2.6499675231722,1.52711756891272,-1.17154812582109,0,213704
-0.6298271419136,-0.726026508843288,0.971350398151336,0.0606373090900701,0,213868
0.326354318663185,-1.68486360552503,2.85204168389435,-0.915979688551404,0,214082
-0.157969206051621,0.343860403387197,2.91979805478873,-1.3592696547531,0,215088
0.38801572788253,1.12866973295579,0.589405098931774,-1.12112917146107,0,215211
-0.264799521154765,-1.36199812260859,2.16622146328967,-1.4930263726295,0,215537
0.847505798470752,1.44258447531488,0.715032332955638,-1.14735042879702,0,215622
0.0276023355779632,0.427565359714719,0.775936987682037,-1.76487025155523,0,216011
-1.42972475751932,-0.441611189809628,-0.233392067205954,-1.79256638927436,0,216032
0.37294197601706,-2.62597087670241,3.46769301478985,0.35489522579951,0,217008
-0.32159471739455,0.367497048503933,-0.00682488873776132,-1.83555749090693,0,217048
-0.256762802738519,0.536565825747245,1.8929125712423,-1.36131040702503,0,217173
-1.24313214959539,0.508319594773455,1.3582487179353,-1.64918084481904,0,217293
-0.266996616095106,-0.559272323006601,1.14489068874083,-0.389909205806961,0,217487
-0.675701107579463,-0.282631529690482,0.64675644777168,0.372852404953744,0,217719
0.123176463756308,-1.14530106479515,0.896151427105739,0.552321120566552,0,217909
0.109978513675616,-0.66595466087996,2.3127691895981,-1.41699111790844,0,217988
-1.21632154908378,-2.49600832854824,2.00772726894423,0.0272523338079473,0,218219
-1.02058191034485,0.213156358028825,-1.13705002009558,-1.24540230891144,0,218457
0.20877671629482,-0.22810305845488,0.155184178435804,-1.44609074355419,0,218714
1.37474414843191,-0.883305126407586,1.00710825397398,-1.29811378219953,0,219044
-0.0466372165966731,-1.02264288012485,-0.473530668127137,-1.38074938241962,0,219392
-0.210982741378766,-0.304356673178242,1.13998312939514,-1.37556508392739,0,219471
0.66690316181095,1.84930944205537,-0.561492931713062,-1.37098954982442,0,219619
-0.748320656994422,-0.472184568450299,1.49856642850782,-1.43978331146229,0,219658
0.462954846552866,-2.44700119243011,0.725791253054421,-0.709732282873336,0,219676
0.338549558963769,-0.210074869792875,0.31709168607757,-1.36901380595459,0,219772
0.21345969122606,1.00255935917798,0.853920188490334,-1.3806597885798,0,219809
0.280064627584449,-0.768796363720243,0.859976034677418,-1.11166607764863,0,219886
-0.638456449785471,-3.53770492816388,4.25133651017124,-1.36475841160308,0,219944
0.774231424692616,0.351315768191582,2.73368014412175,-1.17819271825897,0,219949
0.583542220354556,-0.544396355101189,0.194739507492016,-1.31458370308415,0,219954
1.26328915725637,0.34633061715163,-1.53815192097088,-1.30125068827744,0,220017
-0.163603885548397,0.148496884219912,0.826918134792224,-1.51687223544226,0,220024
-0.0631897029217997,0.104078475238334,0.960361888919551,-1.6852631713359,0,220043
-0.685528711964769,0.210391489568354,2.83057165801249,-1.58168802932484,0,220051
0.000571943893044035,-0.924516273560445,-1.55915540335,-1.38355186217444,0,220064
0.603168284061577,0.788068448180635,-0.185037821366974,-1.38477026691753,0,220104
-0.993855050986219,-0.399967179473716,1.07154739835679,-1.60237255848094,0,220152
-0.374293786495885,-1.72433904137555,-0.636689693369416,-1.38117874007832,0,220184
0.398100761702381,-0.736521318361113,1.73502608615613,-1.38965409362198,0,220186
0.376648967907838,-0.752640241492177,0.811260551426853,-1.63169302929948,0,220244
0.082208863773049,-0.84825039616471,1.32767833110071,-1.77237516927292,0,220299
-2.39981121670445,-4.69462141850071,5.30235049845537,-0.618815342722866,0,220399
0.382438024697119,-1.03761272533496,1.02210946594416,-1.25640536953354,0,220401
0.266265181033408,-3.2886925263868,1.65180118316892,-1.19481461291123,0,220451
-0.461033373491748,-2.52742979202144,0.904190160135019,-1.59745385866629,0,220477
-0.241866585762952,-1.12178650716528,0.425914573050977,-1.68490652933728,0,220513
0.198991500266607,-1.51142800569978,2.34298727552894,-1.31804480708522,0,220523
