muTheta_1,muTheta_2,muTheta_3,muPhi,NOISE,ID
-2.55840979885269,-4.27970001652389,5.40509491218788,-1.12817657856537,0,115105
-0.0974115467014479,-1.72924289802163,1.86368824674023,-1.26414230622735,0,202200
-0.794086353514379,1.76945262352476,0.984664436874052,-2.05496086231364,0,202278
-1.83157263650161,-0.217462150483667,1.04671036360221,-1.40102058859513,0,203264
0.810701276310481,0.144508902723697,0.656563396624785,-1.34846984076801,0,203521
1.50371373242947,0.205529090491952,0.616643570184096,-1.07397898935828,0,203803
-0.124608658020511,-0.0687047719732895,0.628964424433506,-1.55433046969261,0,204015
-0.429617708584071,-0.841214969712746,0.193843814625474,-1.22424569992378,0,206270
-0.495719269859406,-0.66891306666489,1.53026234347598,-1.55689737860549,0,207224
0.225212217902467,0.828953373103278,0.511823573367408,-1.26590727127567,0,208510
-1.45253377570112,2.30699396745823,-0.927821967707317,-2.48285336713999,0,208572
-0.787594341303079,-1.48840018415057,2.55195506371935,-0.181075314752971,0,210100
-0.609930493923104,1.50002863474054,-0.419226485815384,-1.4192207182575,0,210290
-0.550846841715447,-0.894533394745872,0.68143778788395,-1.32583780467567,0,210374
0.272275335949764,2.62822880455951,-0.340071246065082,-1.42612276886625,0,211038
-0.767360060816402,-3.98408328409859,0.920637521684018,-1.05088262364718,0,211101
1.59033112628464,-0.672621377767375,-0.323582826348934,-1.34277074388401,0,211253
0.750501819040939,-0.890099166015558,-0.384817484819099,-1.33233858289625,0,212019
-0.223277465419796,-0.93169394937634,1.16754347148199,-1.46106493967977,0,212856
0.549333693469017,-1.07909892136969,-0.558789297608374,-1.06995940487633,0,213163
-0.103949711282669,-2.30961210244704,2.0514232812232,-1.041952438855,0,213704
-1.95331558809975,-1.591890759406,-0.0251522706326478,-0.479102455007679,0,213868
0.00459560072776754,-1.99390737916745,3.43195715026733,-0.99873355785643,0,214082
-0.277466102766595,0.523696061762721,1.75172852860663,-1.36084503916981,0,215088
0.592825824639752,1.95206506665041,-0.45668442521884,-1.08345056530419,0,215211
-0.131403539946444,-1.2509254696475,2.06852877216925,-1.56433058661281,0,215537
1.32899006232838,1.72836205767564,0.239088147470847,-1.09113281700024,0,215622
-0.531376643355909,0.206043818471479,0.518323820281892,-1.83742951658194,0,216011
-1.04550510748964,-0.576830537736579,-1.55226312637443,-1.57401302175342,0,216032
-0.00087724350612149,-2.84223558815939,4.647604809881,0.261700778357677,0,217008
0.556508691232864,-0.606623237551143,-0.0742078541830545,-1.4459094139377,0,217048
0.110505668800458,0.698328889475565,1.42275879515399,-1.35578207872857,0,217173
-2.40380209663586,0.394395342518907,1.64448820738807,-2.19243492098012,0,217293
-0.757439086038583,-3.78945342589214,0.226403842414459,-0.364901748536518,0,217487
-1.81674778056918,-0.398782127720355,-1.18907074224544,-0.69868660497529,0,217719
-0.367065284101702,-0.793110977851239,-1.13362166282842,0.395971509220872,0,217909
-0.127827016932427,-0.155758548361826,2.22731120030318,-1.49980634262112,0,217988
-0.708351766096418,0.235678156413696,2.80225492278683,0.558777050134409,0,218219
-0.664926236281097,-0.896655341885113,-1.35208724659189,-1.19468813196915,0,218457
-0.157165011528629,-0.386178407678424,0.93156335837994,-1.50295082021568,0,218714
0.885012753629206,-0.919380557668283,0.846726186880875,-1.39646728503097,0,219044
0.354091832039259,-0.340746468271973,-0.367611494200416,-1.37589393804529,0,219392
0.151314788256856,-0.891414330162058,1.44850631008352,-1.36994440072631,0,219471
1.24728881774505,1.92698237631293,-0.266218423801393,-1.30655562094364,0,219619
-0.136969488391504,-1.19340970551567,1.30928807004254,-1.28983277631298,0,219658
1.09156536793434,-2.76222883264932,0.847112862082347,-0.51664186457503,0,219676
0.306698860498139,-0.104690969099314,0.397985247579926,-1.46872302746079,0,219772
-0.176070246227334,1.2878758956421,0.318755653635632,-1.44618953515648,0,219809
-0.360136673062888,-0.793801019683102,0.827419080133224,-1.25961020084119,0,219886
-0.644429258628693,-3.60408391963446,4.64078973682221,-1.51868263756249,0,219944
