muTheta_1,muTheta_2,muTheta_3,muPhi,NOISE,ID
-0.976236373661396,-6.19430855638095,1.8619734127185,-1.23466052907757,0,115105
-0.48970089658463,-1.50924506189822,0.324044104466824,-1.27131282100477,0,202200
-0.378636330010316,0.866407556605627,0.483605487017981,-1.58271417352623,0,202278
-1.01358860432031,-0.491161394041986,-0.364299755830027,-0.951229338234879,0,203264
1.3229131264976,-0.359928926884789,0.0626252696927158,-1.36546159663354,0,203521
1.28657380808437,0.528041285791674,1.08128275815024,-1.17229246599666,0,203803
-0.478486018434335,-0.182601435795433,-1.33052317627817,-1.58437606127325,0,204015
0.0963952141114388,-0.833145402911844,0.343351771115851,-1.00513279733868,0,206270
0.608696227707623,-0.0275259866548249,0.328224746657998,-1.37810411360465,0,207224
-0.198749141703827,-0.0861134848793331,0.114348142243253,-1.2275498891814,0,208510
-0.958708557610432,3.10172696084476,-0.791494959126526,-1.82993850993202,0,208572
-0.133137828561742,-1.49285334914301,2.02689697566934,0.0784727792834004,0,210100
-0.147015163487353,1.32608738016038,0.566644817362261,-1.2017718771925,0,210290
-0.538337816147215,-1.21768795052687,-0.257231655150796,-1.26333829824184,0,210374
0.72135777619835,2.13570334120789,0.415247352750509,-1.33451990188025,0,211038
0.356361316482862,-4.07879202944299,1.05191733105419,-0.827448167363883,0,211101
1.17187447103179,-0.856086094828379,-0.00576753087878844,-1.28139456627586,0,211253
0.442073991627221,-0.770296544753329,-0.960149656690706,-1.27273481313522,0,212019
0.00592768181937289,-2.31518919200602,0.556208877481947,-1.30592849659252,0,212856
0.765816474494155,-0.41221049670516,-0.0110413337602972,-1.00942108699663,0,213163
0.286584298445362,-2.79901875073938,0.906958390422489,-0.933399630392415,0,213704
0.0888051288177465,-0.430305199629416,0.669777795139777,0.346058301155001,0,213868
1.35751667832389,-2.20076223742156,2.20938428139257,-0.955524296869552,0,214082
-0.393029012228243,0.207876273379257,0.475056870094341,-1.35367790536258,0,215088
0.208775127641744,1.99831090536638,-0.600087714636009,-1.09614172849399,0,215211
0.217678598050752,-1.72075264459343,0.143516559296505,-1.40365117687967,0,215537
1.06463099415863,2.16053203682551,0.334182404429081,-1.06571451036278,0,215622
-0.914482499711224,0.797868997591396,0.11299450707247,-1.88372538507577,0,216011
-1.18410879558267,-0.185645112009553,-1.37458002981474,-1.62585029508413,0,216032
-0.0410477108704201,-1.77259363570819,1.71681533998326,0.574008645229105,0,217008
1.23921519134545,-0.943990841692789,-0.364267779855263,-1.28633103306742,0,217048
0.123554694601256,0.594071696386715,0.452435522590362,-1.27050837887209,0,217173
0.11306399975195,-1.64411020177611,-0.477357241907278,-0.687018250882587,0,217293
-0.763694128091829,1.49344588163322,-0.063016448098181,-0.621784136437606,0,217487
-1.60667065727886,1.14306985804996,-0.0864509773078349,-1.3169010302745,0,217719
-0.127101391529004,-2.23837842433571,-0.0564346138344078,0.400831219076135,0,217909
-0.820738806284205,-0.490401944997171,0.278162812429097,-1.52688478123419,0,217988
0.543148224294561,0.023871244495208,0.878210702114838,0.531773388366171,0,218219
0.544046674487741,-1.5846628253391,-0.0462800606252716,-0.962313432850975,0,218457
-0.180723802812484,-0.374334012100327,1.07570540344931,-1.45071577804403,0,218714
0.262229577754804,-1.68255809393287,0.111744966358265,-1.2520653535468,0,219044
1.00882266747874,-0.589676795900148,-0.436498104759568,-1.04447030945175,0,219392
0.616317433905835,-1.23847071179464,0.17035929621651,-1.21101861608649,0,219471
1.47783242613366,0.76361423214849,-0.537607069368165,-1.32295682347178,0,219619
0.131311169496455,-1.64143490135684,0.490303173490288,-1.17041453700523,0,219658
0.96651597090699,-3.18516876370622,1.05726375534541,-0.467230706343075,0,219676
0.816296873315967,-0.743803183451766,-0.273579724390185,-1.3072679932616,0,219772
0.642945528620798,1.83298310134368,0.392384905922763,-1.27441209385731,0,219809
-0.40565987078053,-0.926934169788831,-0.088382908989725,-1.28303153395372,0,219886
-0.129842929249502,-4.33035190525417,0.88915843935093,-1.39440776072745,0,219944
-0.225063659621879,0.791630481757633,1.35558168701745,-1.39011854157169,0,219949
-0.0507714531880086,-1.72647082096612,-0.0290838187017635,-1.20332521453141,0,219954
2.10771778682656,0.576723928929345,-1.02674764066235,-1.11242592942616,0,220017
0.426331946010258,-0.110369508064595,0.127415686389272,-1.32974458066835,0,220024
-0.0609013846280549,0.53855680296875,0.678676395909341,-1.55797794554588,0,220043
-0.74123101750588,0.607225234778875,1.36064597874545,-1.62307369479739,0,220051
0.225300400150332,-0.82894891535777,-0.00682782303657127,-1.22901646427977,0,220064
1.47505954731058,0.0162321395022987,1.0424176318511,-1.12712811741742,0,220104
0.114573269053839,-2.5628537964074,0.18838099976081,-1.13430374765041,0,220152
1.05310147612478,-0.13032777422483,-0.847955343140995,-1.25091626207247,0,220184
1.01295203307171,-0.85996844362365,0.267108130613293,-1.37322517530697,0,220186
0.114001326932915,-0.757766693833257,-0.312540194087815,-1.36184818771094,0,220244
0.809685348224425,-3.04346504597791,-0.197050151228248,-1.20909734143673,0,220299
-0.172737984123684,-5.61904808198415,2.64993801460689,-0.924960085376114,0,220399
0.362565777419493,-0.773534532289524,1.1882811869498,-1.36873391519241,0,220401
0.103637610174916,-4.27019768294305,1.45900867547871,-0.924977191029818,0,220451
-0.40661020915552,-2.98049776764651,0.48141961716261,-1.46763188189487,0,220477
0.625029271560541,-1.60486832561951,-0.514809682851543,-1.28779833326148,0,220513
0.25396097760911,-1.05099865750377,1.22315398353588,-1.37150063559266,0,220523
0.898732535432256,-1.01414579827805,1.10092404193751,-1.34817146327343,0,220531
-0.000759866050990074,-0.834162817751094,-0.0310078122580249,-1.35830132323896,0,220553
0.431073873917122,0.757656970419164,0.783403651829016,-1.31013793497153,0,220566
-0.475753127507775,-4.59007344785089,-0.391850620470029,-1.30831348159498,0,220597
1.21453648341436,0.654311324984291,0.662630417030562,-1.41683075957973,0,220678
0.401283298784713,-0.39716827386015,-0.693189967035872,-1.11127562934552,0,220684
1.05229681419754,-1.86167854865462,0.360061914386715,-1.23296664176069,0,220740
-0.329028250860332,1.46235127967533,0.640522547685745,-1.5302866501678,0,220758
0.827760710258919,-1.06047139531514,-1.33238607008306,-1.36994630507537,0,220789
1.1593185106268,1.48062057579367,0.918801020006059,-1.16893905212212,0,220796
